Frame,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,T12 x,T12 y,T12 z,T8 x,T8 y,T8 z,Neck x,Neck y,Neck z,Head x,Head y,Head z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Right Upper Arm x,Right Upper Arm y,Right Upper Arm z,Right Forearm x,Right Forearm y,Right Forearm z,Right Hand x,Right Hand y,Right Hand z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Left Upper Arm x,Left Upper Arm y,Left Upper Arm z,Left Forearm x,Left Forearm y,Left Forearm z,Left Hand x,Left Hand y,Left Hand z,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Right Lower Leg x,Right Lower Leg y,Right Lower Leg z,Right Foot x,Right Foot y,Right Foot z,Right Toe x,Right Toe y,Right Toe z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,Left Lower Leg x,Left Lower Leg y,Left Lower Leg z,Left Foot x,Left Foot y,Left Foot z,Left Toe x,Left Toe y,Left Toe z
7264,0.261521381,-0.183018252,0.468612392,0.315247466,-0.345840792,0.62924334,0.368973551,-0.508663332,0.789874289,0.429758166,-0.728906135,1.029821321,1.120355175,-0.552638123,0.183187937,3.317386266,-0.751155583,-1.024433886,0.97382215,-0.613077926,0.577193001,1.166733724,-0.592616266,0.179124293,1.428543532,-1.142969359,-0.401885407,1.70591128,0.654428239,0.337815462,1.711197642,-0.39641855,0.13509913,1.18917817,-0.399244582,0.142284271,-0.066182455,-1.346825277,0.188519373,-0.06525147,-0.572486235,0.359250517,5.680030805,0.146441379,2.657078213,1.459203973,0.774569594,-1.598462091,-9.787900087,-0.400651665,-3.919092665,-7.536985372,-1.067437054,-3.915420061,0.332034078,-1.141706281,-0.001660248,1.349041588,0.785872061,0.181155126,0.31646368,0.818408958,0.607564911,0.402098647,0.593189769,0.499324354
7265,0.138428384,-0.065721052,-0.459612612,0.212545106,-0.107541639,-0.665806381,0.286661827,-0.149362225,-0.87200015,0.44125221,-0.191135776,-1.043944926,0.8718711,-0.399751019,-1.061126644,2.22857643,-0.78054148,-1.223274142,0.394875672,0.135009586,-0.835981106,0.134423383,-0.325619997,-0.749522353,1.824143411,-0.324430003,-1.560615538,1.488399178,1.676023392,-1.673167516,0.955791172,0.303059795,-0.75935808,0.859536465,0.081979904,-0.863977669,-0.264788371,-0.811031689,-0.929183493,-0.492533506,0.314951775,-1.276738266,3.293416267,0.696975305,0.667501218,2.342720144,-1.557131123,-2.091182127,-13.66398997,0.730129777,0.676170708,-13.72388805,1.295077029,0.679261997,-0.069219069,-0.356262622,-0.799286078,0.380728059,1.123311896,-0.737943116,-0.289883003,1.12745708,-0.434964567,-0.357526851,1.134226638,-0.43289098
7266,1.03706181,-0.858851553,-0.97764702,1.510055906,-1.253877371,-1.412945149,1.983050002,-1.648903189,-1.848243279,2.44493058,-1.957760676,-2.191811876,2.034538674,-1.521007667,-1.839009678,1.848570136,-0.70693549,-1.277806287,1.096486807,-0.262736421,-0.99668673,0.541455812,-0.49057622,-1.305052718,2.063299459,-0.678803583,-2.059059917,2.7660752,1.02338877,-2.455700996,0.906882369,-0.110498587,-0.30204565,1.356775465,0.076779375,-0.574650626,0.687476807,-0.408214529,-0.83073652,0.022043022,0.454753238,-1.5731068,0.10262335,1.975053596,-0.109962311,7.375719685,-1.318916482,1.319825803,-17.60424423,-3.162549476,-1.063281305,-17.76679644,-3.154084387,-1.085728738,0.460661162,7.3368E-05,-0.381207136,1.047125315,0.742634334,-0.512436855,0.325815507,0.657940877,-0.232231646,0.251949313,0.665624304,-0.23019627
7267,0.745759243,-0.414335172,-0.519996964,1.026243388,-0.596500523,-0.767301635,1.306727534,-0.778665873,-1.014606306,1.020588126,-0.499876149,-0.668741369,1.706881924,-0.378025705,-1.110189642,2.286280211,0.553189497,-0.937337791,2.164513448,-0.302528138,-0.601991363,1.1055555,0.020072726,-1.898501483,1.205609459,-0.192116404,-2.277782447,2.518694405,-0.378380869,-2.757206808,1.719084078,-0.372299968,0.199630981,1.620050149,-0.021868978,0.030352729,1.171779566,-0.011544409,-0.789989871,0.134418838,0.462367106,-1.476457828,-5.823920612,1.202015448,-2.234577589,6.430747728,-2.687786651,0.483146246,-20.46372626,-0.049446565,-0.179779631,-18.55545028,-0.593900713,-0.463080389,1.1830837,-0.101871059,-0.2199549,1.175463748,0.843458912,-0.301155021,0.80894157,0.184522108,0.006492351,0.684099063,0.472565332,-0.044088145
7268,0.638555347,0.028769816,-0.042030643,0.936844169,0.025450162,-0.061596139,1.235132991,0.022130509,-0.081161634,1.55736717,-0.015116349,-0.116409011,1.558391176,0.403784959,-0.241080011,2.108190617,1.209440387,-0.588711451,2.759574478,-0.303583686,0.136275387,1.607763383,0.46803161,-1.810304165,0.662529864,1.679209814,-1.485493851,2.184797588,-0.775011162,-1.084326736,2.405536332,-0.337545402,0.917451929,1.573726677,0.027949041,0.785853112,1.680874486,-0.216152299,0.005401613,0.295783786,0.199777556,-0.951440921,-4.904987401,0.471330199,-0.970650162,3.650051971,-2.093627592,0.242336375,-9.453984259,1.616767247,0.062194936,-9.604333849,1.480488314,-0.065326411,1.437030088,-0.441508907,-0.259611466,1.281706423,1.235214749,-0.062158286,0.544072609,0.976630747,0.443267053,0.45125143,0.983418498,0.446698032
7269,0.778808034,0.273832371,0.099393891,1.140259399,0.375805358,0.14242267,1.501710765,0.477778345,0.185451449,1.887203475,0.507232322,0.196009556,2.185301671,0.696469179,-0.023866273,3.28956137,1.059192001,-0.568513783,2.959828276,0.242480495,0.968144004,2.44010102,0.814977665,-0.726402046,1.506651049,2.925632003,-0.96417721,0.841596688,0.330490036,-0.844852384,3.150510595,0.276048493,1.207010233,1.876104175,0.386042263,0.975406689,2.492281871,0.117060037,0.495010761,0.95217392,0.223806237,-0.563943293,-1.433882668,-1.927920818,1.401685813,-5.896319845,3.10624111,0.48151383,4.524211993,2.731392166,1.317690048,4.3977088,2.747697783,1.312106187,1.060503189,0.772413726,-0.218431922,2.015025407,1.648303186,-0.198826603,0.892688433,1.372075838,0.544735974,0.789758878,1.37828356,0.545899848
7270,1.290966159,1.013954946,0.444677928,1.742827479,1.183282746,0.50349363,2.194688799,1.352610545,0.562309331,1.911954344,2.133750867,0.961454192,3.130596837,1.422735471,0.382465142,4.511510748,1.316772299,-0.074884341,3.978137612,1.990871423,0.712679867,3.092014872,2.149816261,-0.308446455,2.484554925,2.918194137,-0.749936215,1.266600662,1.276838398,-1.24514156,4.41257103,2.067229026,0.781171062,3.003371417,1.097413862,0.643470105,3.624959291,0.410733865,0.109495455,2.247297926,0.72789757,-0.907353769,2.036859724,-2.287216805,1.597585996,-2.493165919,4.848777284,1.853855693,7.596799715,0.920294813,3.392032212,6.051995085,1.167615156,2.761273257,3.005701493,0.820724723,-0.598120752,3.088348461,3.009165765,-0.258088099,2.92617614,1.774372296,0.269641512,2.873952621,1.882171874,0.204082895
7271,1.070783254,0.483913829,-0.314320173,1.566339807,0.685652365,-0.451801879,2.06189636,0.8873909,-0.589283585,2.572985935,0.977217678,-0.702218841,2.541851684,0.95404934,-0.845620739,3.090680971,0.888038376,-1.160907484,3.369291294,2.070364616,-0.604059443,2.36472603,1.201508011,-0.622202374,2.403431449,0.556802761,-0.937395738,1.603854046,-0.221496117,-1.309983888,3.501469757,2.029085571,-0.145376443,2.826254697,1.22513181,-0.476012495,3.438073054,-0.076448016,-0.728399385,1.822611976,0.185099489,-1.779673373,5.681416422,1.781217661,2.370716265,0.196404228,4.231458481,0.32498306,5.286131466,0.088393124,0.018812109,5.205963284,0.056946463,0.032714998,1.749988058,-0.730217438,-1.53990467,1.331300321,2.852720253,-0.723304582,3.142885238,0.958243865,-0.509729438,3.036777979,0.935606514,-0.505302999
7272,0.643464565,-0.206484946,-0.796670367,0.946797451,-0.30682417,-1.149899283,1.250130338,-0.407163393,-1.503128198,1.616638998,-0.535866229,-1.77616903,1.290682393,-0.407724683,-1.927710999,1.259457805,-0.200378425,-2.234607734,1.526760687,1.209192885,-2.094741531,0.343373169,0.142005854,-1.23346631,1.382525834,-1.340202914,-0.668729286,0.719742152,-0.226470907,-1.295135847,1.564609173,0.931404703,-0.977016504,1.39221145,0.285621088,-1.05645988,1.386613234,-0.896500139,-1.52055328,0.239592795,-0.24942593,-2.459513905,-0.410170971,4.183539998,-1.348100471,2.031960589,-0.544787498,-0.944483113,0.40407829,-0.663433517,-1.533153443,0.324428862,-0.671052847,-1.527754752,0.31156934,-1.90168392,-1.197354699,-1.19935835,1.281877297,-0.370334396,2.401403077,-1.860896865,-1.488414377,2.298391276,-1.902454198,-1.488359511
7273,0.237637826,0.043558181,-0.85954837,0.340926334,0.168100502,-1.202799868,0.444214841,0.292642823,-1.546051366,0.37851401,0.570511529,-1.811769181,0.438486494,0.512326243,-1.593492206,0.502528293,1.001248715,-1.329383826,0.805494809,1.035511936,-1.653713881,-0.008607192,0.287000374,-1.51009968,-0.101755503,0.258863753,0.08548852,1.358379292,-0.093746881,-0.877096928,1.094624661,1.013725969,-1.084901381,0.902365147,0.396366685,-0.953905193,0.420875504,-0.482460369,-1.207656695,-0.389453822,0.404654231,-1.978429483,-9.494809423,1.332448961,-5.443204113,-0.454435849,-2.876618232,-1.925964171,-1.441238605,1.083203079,-1.994940985,-1.001478469,1.018343131,-1.816731191,-1.045965452,-0.675421723,-0.11230857,-1.524733843,0.570244443,0.124987749,1.989822636,-1.689419257,-0.267401059,1.854108462,-1.416862083,-0.3669159
7274,-0.292454595,1.14967592,-0.247455865,-0.39393303,1.657061723,-0.352344376,-0.495411465,2.164447526,-0.457232886,-0.431235207,2.48029166,-0.537275705,-0.312020657,2.21595853,-0.623545512,0.481114804,1.644095783,-0.767109232,1.604834547,0.923726384,-1.094246796,0.8920348,0.721375551,-1.621802729,0.484806418,1.274491275,0.038869647,1.740969272,0.109860187,-0.467654578,1.699821709,0.91171871,-0.83496051,2.017936696,0.39875773,-0.432679559,1.065115369,-0.15449422,-0.429852199,0.503295395,0.66361364,-1.209496544,0.675927451,-8.879232388,-0.45768472,-1.314365057,-0.572287866,-1.165439831,0.542273883,0.57062004,-0.858093901,0.482294519,0.574589581,-0.863555481,-2.428675425,0.860190653,0.649008208,-0.42493904,0.819184422,0.781268951,2.750439485,-0.701077054,-0.039537714,2.640945404,-0.741017529,-0.028089695
7275,0.184578221,0.527303221,-0.299427545,0.303819693,0.75815048,-0.425518663,0.423061166,0.988997738,-0.551609781,0.66359959,1.089122653,-0.641118712,0.517885208,1.066385886,-0.766829279,0.804716883,0.907302208,-0.978064346,1.226634319,0.610813397,-1.108627919,0.578979836,0.640028692,-1.282815202,-0.173245959,0.68896323,-0.534623282,1.122453717,-0.312636999,-0.434166285,1.117948148,0.398783936,-1.012000499,1.079845815,0.495333092,-0.23849755,1.006384509,-0.591899616,-0.517200143,0.01375486,0.352228635,-1.285229955,4.3042581,-0.167589517,0.805338938,-1.779431682,-0.110218764,-0.414670615,0.840274492,0.376452694,-0.933406973,0.799512968,0.385057449,-0.938074149,-1.959124415,0.420866365,-0.045352211,-0.076135147,0.516801826,0.202662348,3.380482133,-1.836859738,-0.445746271,3.245461048,-1.897433314,-0.432791313
7276,-0.043730882,0.650775049,-0.063062302,0.006789198,0.88242011,-0.092715958,0.057309279,1.11406517,-0.122369614,0.310250314,1.021622659,-0.127606026,0.201585149,1.059071593,-0.457484659,0.634079701,0.527614985,-1.083704722,0.954504168,0.615325682,-1.150751978,0.882901954,0.367637961,-0.17318506,0.353860219,-1.377839806,-0.076737871,0.010393814,-1.235155777,0.641560653,0.699885018,0.308034697,-1.047549424,0.541628801,0.647805898,-0.733683826,0.796282827,-0.237091352,-0.254796179,0.291643335,0.140660392,-0.718843125,-1.216396727,5.600167732,-1.282956504,-0.222305843,-0.149640508,-0.191805359,1.892749873,0.064420058,-0.565998852,1.682563983,0.124159753,-0.519906342,-0.593041471,0.920200518,-0.730170261,0.175348545,0.698057942,-0.635978308,3.347529259,-1.688766741,-1.209745217,3.44706448,-1.842431315,-1.083534876
7277,0.007112307,0.250537794,0.065925143,0.048676086,0.356737658,0.098627843,0.090239864,0.462937523,0.131330544,0.277468501,0.476349188,0.169067898,0.17005197,0.449302888,-0.131259348,0.478822796,0.257328981,-0.644070549,0.113682879,0.284103099,0.057807186,0.897553594,0.29541416,1.254925271,0.457116342,-1.719802785,1.373518674,-1.094266804,0.703785097,0.767993104,0.213947211,0.399680881,-0.428568685,-0.250497127,0.430619133,0.0756192,-0.047019638,0.538254072,0.191244963,-0.233314853,0.029997747,0.305216607,-3.270364514,3.340210238,-1.089373173,0.86711986,-0.398079789,0.461161382,1.13838337,0.087069408,0.003712403,1.116315507,0.109390354,0.004879548,-0.005721276,-0.445125611,-0.656237706,-0.297553251,0.389337948,-0.074614925,3.409086977,-1.699775371,-0.884341264,3.303807627,-1.775470025,-0.88621815
7278,-0.399003496,0.236144015,0.228239669,-0.544332692,0.339855062,0.328695347,-0.689661888,0.443566108,0.429151025,-0.643901145,0.464606082,0.520166587,-0.734660763,0.406235534,0.181529658,-0.429662,0.162319044,-0.397754291,-0.86705333,0.576338606,0.086522422,-0.402603883,0.264225166,1.362882743,-0.614322448,-0.827807476,2.098919299,-0.905259489,-1.290410725,2.240048449,-0.770297517,0.577588575,-0.252695172,-0.87394347,0.153313899,-0.312126836,-1.395969486,1.727624444,0.541784931,-1.054984348,0.423377369,0.861115446,-1.322619634,-2.053748867,0.177099416,-1.016486549,-0.53670314,0.417243387,0.3478748,-0.483454956,0.156905327,0.319135902,-0.45514082,0.160657583,-0.903292825,-1.879494259,-0.205114365,-1.430749329,-0.704096308,0.60002365,2.034527502,-1.239906411,-0.393486849,1.965073425,-1.293303169,-0.394611692
7279,-0.056525223,0.381146152,0.042006377,-0.091104131,0.552743733,0.059203185,-0.12568304,0.724341314,0.076399993,-0.154751415,0.801660496,0.278681755,-0.17361777,0.944011093,-0.144674089,-0.447891885,1.147467802,-0.499853537,-0.712493052,0.850867847,0.236626369,-0.425553566,0.768666631,0.797135446,1.345214592,1.253611722,1.949266758,0.443494375,1.931096294,2.433514323,-0.550984799,0.97662143,-0.15174771,-0.684790188,1.041542882,-0.199437946,-1.675715143,3.128659062,-0.192298974,-0.649979509,1.44373456,0.624116571,1.590287457,-1.073879211,0.884702905,-0.613465656,0.279442196,0.16223859,0.144478024,0.212047662,0.062190616,0.221609841,0.173881466,-0.048269402,-0.533069693,-1.496218252,0.215551789,-1.185208124,-0.866754725,0.867715089,2.223127996,-0.619382282,-0.053968128,2.420129282,-0.974075611,-0.303457665
7280,-0.132146801,0.464419403,0.081702481,-0.154545124,0.673855017,0.122246349,-0.176943448,0.883290631,0.162790217,-0.042940404,1.002505575,0.211572333,-0.375613296,1.189104099,-0.069908387,-0.569072696,1.420174451,-0.531191873,-0.337430948,0.998009805,-0.105509865,-0.365156276,1.096905034,0.4919309,1.060777704,2.522521439,1.346683309,-0.648687599,3.357829503,1.862126091,-0.344038984,0.942623763,-0.471921181,-0.273928687,0.738218259,-0.424496101,-1.373739611,2.557074442,-0.121107813,-0.917264722,2.459079305,-0.139367458,0.080481072,4.318894851,-0.336608666,0.631698474,0.239602588,-0.186079888,0.687196087,0.427240087,-0.109274164,0.66757141,0.462225013,-0.109912837,0.872717674,-1.614804985,0.158405444,-1.16756852,-0.953934557,0.792101188,2.348666054,-0.345012886,-0.387026207,2.315640342,-0.377425158,-0.388951365
7281,-0.214871036,0.228485564,-0.020837765,-0.272056203,0.330825177,-0.026199229,-0.329241371,0.433164789,-0.031560693,-0.22942683,0.476051231,-0.013874351,-0.555247841,0.657979065,-0.178088133,-0.762906309,0.88497352,-0.41534981,-0.66274966,0.514249175,-0.060914717,-0.448537467,0.772309424,0.453971226,-0.70848358,3.375107386,1.199617486,-1.25718989,2.577119919,1.12220176,-0.698746496,0.635844834,-0.453692749,-0.463338546,0.588979297,-0.287115379,-1.351570263,0.669083749,-0.10337563,-1.24702067,1.923430045,0.066120719,0.615752209,1.660058976,-0.349424553,1.255867196,0.815906429,0.049119392,0.502962915,0.508362511,0.302004575,0.488022866,0.540257798,0.299865462,0.766186186,-1.634605802,-0.049056414,-1.04326315,-1.604719588,0.373841057,2.07953839,-0.588280325,-0.55318532,2.066609282,-0.609948564,-0.559117635
7282,-0.875741479,-0.107158226,-0.203293962,-1.085271794,0.038519128,-0.178015348,-1.294802108,0.184196482,-0.152736734,-1.709157987,0.539669087,0.045616143,-1.434652169,0.443861005,-0.316373647,-1.588680061,0.383907489,-0.466369908,-1.584789938,0.393822351,-0.487545299,-1.246786409,0.4918584,0.271943872,-1.375632144,0.646567779,0.109376933,-3.097934241,0.620569152,-0.137238822,-1.592339683,0.184329733,-0.613689367,-1.068463174,0.583366423,-0.369932618,-1.57250123,0.368913632,-0.072478813,-2.289521834,0.890310337,-0.315763738,2.23231694,-5.20748284,0.557278019,0.65989899,0.927590854,-0.202654375,0.166439299,0.081428334,-0.273489159,0.064479731,0.082365378,-0.389851885,-0.448569163,-1.462129788,-0.455932746,-1.483084933,-2.223758374,-0.213794473,0.943521669,-0.614882784,-1.29768076,1.179967183,-0.907678894,-1.340694631
7283,-0.538198601,0.27878472,0.282943742,-0.741693487,0.39521906,0.411129947,-0.945188373,0.5116534,0.539316152,-0.948407577,0.595750148,0.664150019,-1.160659102,0.690084567,0.42394537,-1.156936361,0.833267843,0.059710646,-1.147443377,0.923388446,0.084676554,-0.330953399,0.569857981,0.8753234,-0.279885815,-0.341610712,0.732640327,-1.992588037,-0.0330334,0.807614964,-1.180983354,0.818231415,0.192348189,-0.855880482,0.378156156,0.043236729,-0.796718033,0.944154241,0.117332901,-1.762688211,0.936867421,-0.086819201,-0.291163473,-2.505781336,0.125766388,1.10386683,1.1375463,0.060626536,0.718773073,0.241349794,0.445717245,0.698690971,0.26427833,0.445435216,-0.293191358,-0.973991448,-0.073208764,-0.56365455,-1.959362793,0.021531934,1.266336386,0.036900356,-0.46071985,1.309677305,0.056873836,-0.461480558
7284,-0.264927456,0.017060294,0.16650338,-0.348123928,0.017534089,0.240758803,-0.4313204,0.018007884,0.315014226,-0.346448275,0.037904665,0.400533298,-0.989489884,0.654435629,0.24422513,-1.799520482,1.82792286,0.038030539,-1.215789587,1.556840297,-0.044942773,-1.093281031,1.568750233,0.769508947,-1.482904286,-1.36414917,1.051468156,-3.723143451,0.741252935,1.649986855,-1.26750331,1.346759803,0.494290135,-0.656587687,1.35446107,0.208464575,-0.258079655,1.519925455,0.252756617,-1.821238463,1.25530285,-0.493508753,-2.479798045,0.866606426,-0.535068127,0.633562585,1.092400027,-0.066625226,0.178541004,0.484199472,0.171855193,0.155020669,0.501388916,0.171770075,-0.61736243,-0.118545028,0.276084418,-0.835101113,-1.691757847,0.000600333,1.000703985,0.729633716,-0.718665013,1.06400497,0.748571105,-0.729630344
7285,-0.750390196,0.126512694,0.142348538,-0.991397272,0.253203029,0.249927611,-1.232404349,0.379893364,0.357506683,-1.931121642,1.021084425,0.444794086,-1.691650987,0.881811838,0.234906258,-2.170702257,1.633803416,-0.158756193,-1.114960926,1.348106115,0.09758087,-1.263846829,1.095863152,0.525390683,-2.136221714,-1.857317446,2.096698307,-2.091683317,0.555028756,3.020095931,-1.146847805,0.761189071,0.325720838,-0.542361814,0.948297216,0.641643711,0.548786071,1.045267325,0.346905095,-1.207167808,0.887400982,-0.208199433,0.803406216,0.274792307,0.070377408,-0.068455733,0.852404557,-0.204416822,-0.127336583,0.053854265,-0.102496629,-0.17702053,0.09557359,0.089152551,-0.444652899,-0.141577775,0.82927026,-0.778451961,-2.0963466,0.348647959,0.488464892,0.938807433,-0.186651711,0.811652368,0.622434977,-0.202968654
7286,-0.50666558,0.243473496,0.528511072,-0.701938826,0.337523845,0.764731406,-0.897212073,0.431574194,1.00095174,-0.867812784,0.544887748,1.201297107,-1.217297343,0.736578864,0.625952943,-1.451893643,1.189137214,-0.378585026,-0.815132195,0.846697681,0.220365444,-1.084307936,0.775501109,0.568002881,-2.70196263,-1.371867361,1.749240742,-1.67515404,1.158983503,3.546497251,-0.727962586,0.707170964,0.083634163,-0.239897349,0.864357398,0.585956578,1.232153173,0.157794052,0.087157382,-0.258994382,0.094258872,-0.513783049,1.293471399,0.436744499,0.382384461,0.124879709,0.568723514,0.124102495,0.532888274,0.303851181,0.62424919,0.506472215,0.312749372,0.623727274,-0.120403627,0.612745081,0.858220888,0.010560768,-2.610517975,0.198584066,1.381735626,0.772830875,-1.077158268,1.485014402,0.805341812,-1.081818933
7287,-0.096877221,0.207274314,0.404311471,-0.110011946,0.281087314,0.587052356,-0.123146672,0.354900314,0.769793241,0.053552902,0.465707782,0.928379684,-0.473931367,0.580710517,0.424488554,-1.02843153,0.917809616,-0.451357819,-0.776198459,1.121366013,0.451742954,-0.759905093,0.407590291,1.069759923,-1.656240564,-1.617006151,1.511903309,-1.495794843,0.659256745,1.725054255,-0.44794823,1.06855163,-0.184081799,0.270193148,1.112011676,-0.121557287,1.633540965,0.108207133,-0.680151181,1.009362614,-0.148950489,-0.629814303,-1.107034601,1.482661113,-0.106075209,1.311730133,0.460371226,0.353438504,1.11260955,0.305956685,0.357319977,1.08789873,0.314216233,0.357243317,0.100239884,0.642425094,0.792397444,1.001107325,-2.833312517,-0.035205299,1.948099354,0.478896205,-1.103856016,2.039457565,0.531035151,-1.0934606
